Significant,-LOG10 p-value,l2fc,Protein IDs,Majority protein IDs,Protein names,Gene,4721,4945,4715,4718,4524,4722,4716,4717
,0.704598690043846,-0.251924991607666,XP_020949533,XP_020949533,beta-2-syntrophin,SNTB2,24.31824112,24.63372803,24.63378334,24.3001976,24.58789253,24.48023224,24.68051529,25.14500999
,0.737313025387099,0.106964588165283,XP_020949539,XP_020949539,peptidyl-prolyl cis-trans isomerase B,PPIB,31.82141495,31.90691566,32.0039711,32.07271957,31.97493744,31.79040527,31.77980042,31.83201981
,2.16260299031462,0.195981979370117,XP_020949569,XP_020949569,sorting nexin-1,SNX1,27.83267593,27.86614418,27.9314003,27.90058136,27.78774452,27.73052597,27.62637901,27.60222435
,0.264419990755868,0.0739178657531738,XP_020949669,XP_020949669,NEDD8-activating enzyme E1 regulatory subunit,NAE1,26.3855629,26.57097435,26.48420715,26.77391815,26.4661274,26.40686417,26.70661926,26.33938026
+,3.42381503257127,-0.55703067779541,XP_020949898,XP_020949898,T-cell immunomodulatory protein,ITFG1,27.12317085,27.02970505,27.02569962,27.11892128,27.58269119,27.71161652,27.78112984,27.45018196
,0.49147945596292,-0.0457196235656738,XP_020949905,XP_020949905,vacuolar protein sorting-associated protein 35,VPS35,29.2935791,29.32881546,29.23541832,29.27008247,29.25676155,29.27025986,29.40570068,29.37805176
,0.69411253125413,0.638368606567383,XP_020949912;XP_020949911;XP_020949910;XP_020949909,XP_020949912;XP_020949911;XP_020949910;XP_020949909,protein C19orf12 homolog;protein C19orf12 homolog;protein C19orf12 homolog;protein C19orf12 homolog,C6H19orf12,25.96554184,25.87574768,25.6458416,25.96011543,24.84874153,24.15629768,25.92881584,25.95991707
,0.0430715758326917,-0.025670051574707,XP_020949993;XP_020949970;XP_020949961;XP_020949956;XP_020949954;XP_020949949;XP_020949942;XP_020949934;XP_020949928;XP_020949921;XP_020949914;XP_020949999;XP_020949979;XP_020949986,XP_020949993;XP_020949970;XP_020949961;XP_020949956;XP_020949954;XP_020949949;XP_020949942;XP_020949934;XP_020949928;XP_020949921;XP_020949914;XP_020949999;XP_020949979;XP_020949986,talin-2 isoform X5;talin-2 isoform X2;talin-2 isoform X1;talin-2 isoform X1;talin-2 isoform X1;talin-2 isoform X1;talin-2 isoform X1;talin-2 isoform X1;talin-2 isoform X1;talin-2 isoform X1;talin-2 isoform X1;talin-2 isoform X6;talin-2 isoform X3;talin-2 i,TLN2,27.17921066,27.9314003,27.71266556,27.58441353,27.79736328,27.85899162,27.59135056,27.26266479
,0.344194288683806,-0.0407848358154297,XP_020950008,XP_020950008,LOW QUALITY PROTEIN: heterogeneous nuclear ribonucleoprotein L,HNRNPL,31.49490738,31.56579018,31.53528786,31.43380356,31.48979759,31.63066292,31.60942078,31.46304703
+,3.97672690946515,-1.47379112243652,XP_020950013;XP_020950012;XP_020950011,XP_020950013;XP_020950012;XP_020950011,coiled-coil domain-containing glutamate-rich protein 2 isoform X3;coiled-coil domain-containing glutamate-rich protein 2 isoform X2;coiled-coil domain-containing glutamate-rich protein 2 isoform X1,CCER2,27.20471191,27.19601059,27.70589447,27.45340538,28.83331108,28.56967926,29.08154488,28.97065163
,0.042708446670625,0.0322327613830566,XP_020950024;XP_020950021;XP_020950032;XP_020950029,XP_020950024;XP_020950021;XP_020950032;XP_020950029,vacuolar protein sorting-associated protein 13C isoform X2;vacuolar protein sorting-associated protein 13C isoform X1;vacuolar protein sorting-associated protein 13C isoform X4;vacuolar protein sorting-associated protein 13C isoform X3,VPS13C,27.04780769,26.6925869,27.00270844,26.89712143,26.68190765,26.25916672,27.28215408,27.28806496
,1.76817913654701,0.200534343719482,XP_020950042,XP_020950042,26S protease regulatory subunit 6B,PSMC4,29.48239136,29.50754356,29.5800705,29.35772896,29.27017212,29.23155403,29.39843941,29.22543144
,0.144894514098483,0.0367426872253418,XP_020950075,XP_020950075,LOW QUALITY PROTEIN: heterogeneous nuclear ribonucleoprotein U-like protein 1,HNRNPUL1,28.83743668,28.979702,28.89836311,28.81075287,28.63228607,28.85388565,29.06648254,28.82662964
,0.391890195666434,0.277637004852295,XP_020950226;XP_020950225;XP_020950224;XP_020950223;XP_020950222;XP_020950221;XP_020950220;XP_020950219;XP_020950218,XP_020950226;XP_020950225;XP_020950224;XP_020950223;XP_020950222;XP_020950221;XP_020950220;XP_020950219;XP_020950218,vasodilator-stimulated phosphoprotein isoform X9;vasodilator-stimulated phosphoprotein isoform X8;vasodilator-stimulated phosphoprotein isoform X7;vasodilator-stimulated phosphoprotein isoform X6;vasodilator-stimulated phosphoprotein isoform X5;vasodilator,VASP,26.02654266,25.99515724,26.11785126,25.96903801,25.83629417,26.1380558,24.85135078,26.17234039
,0.768577359525987,-0.141532897949219,XP_020950231;XP_020950229;XP_020950230;XP_020950232,XP_020950231;XP_020950229;XP_020950230;XP_020950232,echinoderm microtubule-associated protein-like 2 isoform X3;echinoderm microtubule-associated protein-like 2 isoform X1;echinoderm microtubule-associated protein-like 2 isoform X2;echinoderm microtubule-associated protein-like 2 isoform X4,EML2,27.95338058,27.85899162,28.08131599,27.92184258,28.30960274,28.03044319,27.94463921,28.09697723
,0.580362852497368,0.168448448181152,XP_020950257;XP_020950265;XP_020950268,XP_020950257;XP_020950265;XP_020950268,retinal dehydrogenase 2 isoform X1;retinal dehydrogenase 2 isoform X1;retinal dehydrogenase 2 isoform X2,ALDH1A2,30.32902908,30.03721428,30.47450447,30.59654999,30.36348343,30.15230942,30.18931007,30.05840111
+,1.38450116210834,1.30484628677368,XP_020950364,XP_020950364,17-beta-hydroxysteroid dehydrogenase 14,HSD17B14,26.00588226,25.62989807,26.26570702,25.29712105,23.882061,25.15105247,25.39488983,23.55121994
,0.713517969265925,-0.078528881072998,XP_020950368,XP_020950368,U1 small nuclear ribonucleoprotein 70 kDa,SNRNP70,28.52387619,28.56220055,28.57408905,28.41118813,28.67276573,28.60066605,28.62254524,28.48949242
,0.868162666411031,0.0754108428955078,XP_020950419;XP_020950417,XP_020950419;XP_020950417,AP-2 complex subunit alpha-1 isoform X2;AP-2 complex subunit alpha-1 isoform X1,AP2A1,29.77878189,29.82988358,29.65965843,29.7841301,29.71418953,29.67626762,29.7356987,29.62465477
,0.628679904839059,0.136002540588379,XP_020950428;XP_020935757;XP_020935756;XP_013839214;XP_013839199;XP_005654345;XP_005654344;XP_005654343;XP_005654342;XP_020935755;XP_013839194;XP_013839191;XP_013839187,XP_020950428,nuclear pore glycoprotein p62,NUP62,26.51589966,26.19758606,26.38183975,26.55702972,26.13672638,26.38870239,26.20140648,26.38150978
,0.931988531177669,-0.0815219879150391,XP_020950447;XP_020950446;XP_020950445;XP_020950443;XP_020950441;XP_020950440;XP_020950448;XP_020950442,XP_020950447;XP_020950446;XP_020950445;XP_020950443;XP_020950441;XP_020950440;XP_020950448;XP_020950442,myosin-14 isoform X5;myosin-14 isoform X5;myosin-14 isoform X4;myosin-14 isoform X4;myosin-14 isoform X2;myosin-14 isoform X1;myosin-14 isoform X6;myosin-14 isoform X3,MYH14,31.39764595,31.37139893,31.26690292,31.27830315,31.35872459,31.42146683,31.49051476,31.36963272
,0.043787583292638,-0.181655406951904,XP_020950538;XP_020950537,XP_020950538;XP_020950537,40S ribosomal protein S9;40S ribosomal protein S9,RPS9,26.74880791,28.2269249,23.4076519,27.14685822,26.57139397,23.85398865,27.17369461,28.65778732
,0.0228106922182348,-0.00484704971313477,XP_020950698;XP_020950697,XP_020950698;XP_020950697,N-acetyltransferase 14;N-acetyltransferase 14,NAT14,25.86346436,25.74970245,25.60704613,25.90078735,25.8710537,25.73748016,25.77610397,25.75575066
,0.423217748999801,-0.0719585418701172,XP_020950699;XP_020950700,XP_020950699;XP_020950700,isochorismatase domain-containing protein 2 isoform X1;isochorismatase domain-containing protein 2 isoform X2,ISOC2,27.27799416,27.12652206,27.39222908,27.39149284,27.42918015,27.43515587,27.35598755,27.25574875
,1.12121728340617,0.369614601135254,XP_020950712;XP_020950711;XP_020950710,XP_020950712;XP_020950711;XP_020950710,epsin-1 isoform X3;epsin-1 isoform X2;epsin-1 isoform X1,EPN1,26.8517437,26.77756119,26.70041466,26.69657326,26.64732552,26.68043137,26.23815918,25.98191833
,1.16040013865437,0.323085784912109,XP_020950836;XP_020950837,XP_020950836;XP_020950837,agrin isoform X1;agrin isoform X2,AGRN,30.69784927,30.22802544,30.46596909,30.33564568,30.36463165,29.97568893,30.1940155,29.90081024
,1.01049200526688,-0.167947292327881,XP_020950890,XP_020950890,leucine-rich repeat-containing protein 47,LRRC47,26.24278069,26.38065147,26.4690361,26.40765953,26.35437393,26.6895256,26.52728081,26.60073662
,0.452863102391284,0.563883781433105,XP_020950925,XP_020950925,dnaJ homolog subfamily C member 11,DNAJC11,25.68789864,25.77132607,26.10926628,25.62393951,25.5762043,26.04949188,25.69628143,23.61491776
+,3.23218673201361,-0.624306201934814,XP_020950929;XP_005653217,XP_020950929,vesicle-associated membrane protein 3,VAMP3,28.57564163,28.28568649,28.22319984,28.17407608,28.9262619,28.93736076,29.01791763,28.87428856
,0.281626489819261,0.109624862670898,XP_020950937;XP_020950938;XP_020950939,XP_020950937;XP_020950938;XP_020950939,alpha-enolase isoform X1;alpha-enolase isoform X1;alpha-enolase isoform X2,ENO1,32.9671936,32.76728439,33.11307907,32.94855118,33.21498871,32.86642075,32.76117325,32.51502609
+,2.65999278284661,-0.41579008102417,XP_020950955;XP_020950953;XP_020950954;XP_020950952,XP_020950955;XP_020950953;XP_020950954;XP_020950952,calsyntenin-1 isoform X4;calsyntenin-1 isoform X2;calsyntenin-1 isoform X3;calsyntenin-1 isoform X1,CLSTN1,26.79166222,26.76812363,27.09778214,26.90460587,27.27613068,27.31389046,27.38886642,27.24644661
,0.405785565836888,-0.0980267524719238,XP_020950968,XP_020950968,LOW QUALITY PROTEIN: protein LZIC,LZIC,25.76466179,25.91864014,25.8314209,25.79473877,26.14452744,26.04389381,25.71358299,25.79956436
,0.0601060088068137,0.0201411247253418,XP_020950991,XP_020950991,TAR DNA-binding protein 43,TARDBP,27.86053085,27.98440742,27.8045826,27.66499138,27.81268311,27.89429092,27.99237251,27.53460121
,1.06433225868296,0.317920684814453,XP_020950994,XP_020950994,F-box only protein 2,FBXO2,26.28100395,26.42199516,26.14291191,26.67667198,26.25160217,25.96772003,26.22035217,25.81122589
,0.529575891543607,-0.0595998764038086,XP_020951121;XP_020951104;XP_020951093;XP_020951086;XP_020951082;XP_020951079;XP_020951115,XP_020951121;XP_020951104;XP_020951093;XP_020951086;XP_020951082;XP_020951079;XP_020951115,dmX-like protein 2 isoform X7;dmX-like protein 2 isoform X5;dmX-like protein 2 isoform X4;dmX-like protein 2 isoform X3;dmX-like protein 2 isoform X2;dmX-like protein 2 isoform X1;dmX-like protein 2 isoform X6,DMXL2,24.57974625,24.66573715,24.61369324,24.79263115,24.77394485,24.68741798,24.74811745,24.68072701
,0.0800297245967669,0.0235066413879395,XP_020951089;XP_020951088,XP_020951089;XP_020951088,protein RCC2;protein RCC2,RCC2,26.83146858,26.97311783,27.19441605,26.86691093,27.03873253,26.85448074,27.07612419,26.80254936
,0.00775951810339304,0.00674247741699219,XP_020951123,XP_020951123,LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase UBR4,UBR4,26.55904388,26.39870071,26.85400391,26.70780373,25.85090828,26.61147118,26.99755096,27.0326519
,0.544328236931633,0.134681701660156,XP_020951155;XP_020951154;XP_020951143;XP_020951150;XP_020951144;XP_020951141;XP_020951139;XP_020951140;XP_020951149;XP_020951148;XP_020951142;XP_020951145;XP_020951147;XP_020951146;XP_020951152;XP_020951153;XP_020951151,XP_020951155;XP_020951154;XP_020951143;XP_020951150;XP_020951144;XP_020951141;XP_020951139;XP_020951140;XP_020951149;XP_020951148;XP_020951142;XP_020951145;XP_020951147;XP_020951146;XP_020951152;XP_020951153;XP_020951151,basement membrane-specific heparan sulfate proteoglycan core protein isoform X17;basement membrane-specific heparan sulfate proteoglycan core protein isoform X16;basement membrane-specific heparan sulfate proteoglycan core protein isoform X5;basement membr,HSPG2,30.84670067,31.06528854,30.92103386,30.60875893,30.91449165,30.63841057,30.69577599,30.65437698
,1.54713366910768,-0.175337314605713,XP_020951173;XP_020951172;XP_020951171;XP_020951175,XP_020951173;XP_020951172;XP_020951171;XP_020951175,heterogeneous nuclear ribonucleoprotein R isoform X2;heterogeneous nuclear ribonucleoprotein R isoform X2;heterogeneous nuclear ribonucleoprotein R isoform X2;heterogeneous nuclear ribonucleoprotein R isoform X4,HNRNPR,30.59965515,30.68662262,30.72354507,30.57452202,30.82046318,30.69444847,30.93789482,30.83288765
,0.366712487590541,0.397601127624512,XP_020951215;XP_020951233;XP_020951216;XP_020951217;XP_020951218;XP_020951219;XP_020951221;XP_020951222;XP_020951223;XP_020951224;XP_020951225;XP_020951226;XP_020951229;XP_020951230;XP_020951232;XP_020951234;XP_020951235;XP_020951236;XP_020951228;XP_020951227;XP_020951246;XP_020951237;XP_020951238;XP_020951239;XP_020951240;XP_020951241;XP_020951243;XP_020951244;XP_020951245;XP_020951247,XP_020951215;XP_020951233;XP_020951216;XP_020951217;XP_020951218;XP_020951219;XP_020951221;XP_020951222;XP_020951223;XP_020951224;XP_020951225;XP_020951226;XP_020951229;XP_020951230;XP_020951232;XP_020951234;XP_020951235;XP_020951236;XP_020951228;XP_020951227;XP_020951246;XP_020951237;XP_020951238;XP_020951239;XP_020951240;XP_020951241;XP_020951243;XP_020951244;XP_020951245;XP_020951247,serine/arginine repetitive matrix protein 1 isoform X1;serine/arginine repetitive matrix protein 1 isoform X17;serine/arginine repetitive matrix protein 1 isoform X2;serine/arginine repetitive matrix protein 1 isoform X3;serine/arginine repetitive matrix p,SRRM1,26.3730526,26.06695938,26.22677803,26.03147316,24.39526176,26.12817574,26.36587906,26.2185421
+,1.02699997774023,1.30204105377197,XP_020951248,XP_020951248,chloride intracellular channel protein 4,CLIC4,26.56032753,26.50268364,26.62296295,26.46332359,26.20800972,23.30971336,25.60022736,25.82318306
,1.15355147152308,0.388417720794678,XP_020951286,XP_020951286,SH3 domain-binding glutamic acid-rich-like protein 3,SH3BGRL3,28.91424751,29.0510807,29.1457901,29.24315834,28.77149582,29.04538918,28.26333618,28.7203846
,0.54291663891737,0.17934513092041,XP_020951502;XP_020951501;XP_020951503;XP_020951505,XP_020951502;XP_020951501;XP_020951503;XP_020951505,"adenylate kinase 2, mitochondrial isoform X2;adenylate kinase 2, mitochondrial isoform X1;adenylate kinase 2, mitochondrial isoform X3;adenylate kinase 2, mitochondrial isoform X4",AK2,26.71069717,26.65335083,26.49101448,26.33036423,26.59306145,26.2577095,26.05957413,26.55770111
,0.917803105452872,-0.0877437591552734,XP_020951556;XP_020951557,XP_020951556;XP_020951557,"splicing factor, proline- and glutamine-rich isoform X1;splicing factor, proline- and glutamine-rich isoform X2",SFPQ,31.80485916,31.69859505,31.82350349,31.7821846,31.83198166,31.85296249,31.97961235,31.79556084
,0.894368411191125,0.212274551391602,XP_020951579,XP_020951579,proteasome subunit beta type-2,PSMB2,28.16748619,28.06105804,28.05460358,28.14981651,28.11758423,27.72819138,28.07398224,27.66410828
,1.04422100365892,0.106338977813721,XP_020951588,XP_020951588,thyroid hormone receptor-associated protein 3,THRAP3,28.36736298,28.37761879,28.43793488,28.32581711,28.25471306,28.39210701,28.27506447,28.1614933
,0.991129489995598,-0.162368297576904,XP_020951612;XP_020951611;XP_020951614;XP_020951613,XP_020951612;XP_020951611;XP_020951614;XP_020951613,protein OSCP1 isoform X2;protein OSCP1 isoform X1;protein OSCP1 isoform X4;protein OSCP1 isoform X3,OSCP1,25.58006287,25.61574173,25.44404793,25.41173744,25.48643303,25.69466209,25.71193123,25.8080368
,0.181678688387233,0.138925075531006,XP_020951642,XP_020951642,LOW QUALITY PROTEIN: microtubule-actin cross-linking factor 1,MACF1,26.23260689,27.15711403,27.05765343,26.37257004,26.87818336,26.80304337,26.51854324,26.06447411
+,1.90186983754402,1.28108930587769,XP_020951671;XP_020951672,XP_020951671;XP_020951672,CAAX prenyl protease 1 homolog isoform X1;CAAX prenyl protease 1 homolog isoform X2,ZMPSTE24,26.77655602,26.66356659,26.57346153,26.34931946,25.91572571,24.56563568,24.84865761,25.90852737
,1.6041236811888,-0.248939990997314,XP_020951678;XP_020954565,XP_020951678,LOW QUALITY PROTEIN: centrosomal protein of 192 kDa,CEP192,26.30921364,26.29668427,26.50373077,26.3549614,26.60512543,26.58877945,26.79995918,26.46648598
,1.59114183685067,-0.200863361358643,XP_020951683,XP_020951683,LOW QUALITY PROTEIN: AFG3-like protein 2,AFG3L2,26.01631355,26.06964493,26.25333405,26.19762421,26.32041168,26.45026016,26.26420403,26.30549431
,0.711627767532438,-0.186315536499023,XP_020951690,XP_020951690,LOW QUALITY PROTEIN: tubulin beta-6 chain,TUBB6,27.09958839,26.61203384,26.69511223,26.90299797,26.89642906,27.19798088,27.00731468,26.95326996
,0.146401900208094,0.159397602081299,XP_020951710,XP_020951710,gamma-soluble NSF attachment protein,NAPG,25.47010612,25.49862671,24.76501465,24.15962029,24.14759827,24.63498306,25.22504997,25.24814606
,0.433477729446139,-0.0601449012756348,XP_020951713;XP_020951712;XP_020951714,XP_020951713;XP_020951712;XP_020951714,vesicle-associated membrane protein-associated protein A isoform X2;vesicle-associated membrane protein-associated protein A isoform X1;vesicle-associated membrane protein-associated protein A isoform X3,VAPA,28.48235321,28.60020447,28.34468842,28.45352173,28.54955101,28.45783234,28.61090851,28.50305557
+,1.89413784866478,0.785629749298096,XP_020951726,XP_020951726,ras-related protein Rab-12,RAB12,25.54312515,25.45217896,25.53818893,25.86204529,24.4807148,24.9025898,24.51210022,25.35761452
,0.739925537064768,1.2442798614502,XP_020951728,XP_020951728,LOW QUALITY PROTEIN: laminin subunit alpha-1,LAMA1,28.69275475,28.44616508,28.03091621,27.75678253,28.47869492,27.69285393,27.00667381,24.77127647
+,3.12917408793066,0.306571006774902,XP_020951752;XP_020951761;XP_020951746;XP_020951758;XP_020951748;XP_020951749;XP_020951772;XP_020951751;XP_020951771;XP_020951757;XP_020951759;XP_020951764;XP_020951756;XP_020951755;XP_020951767;XP_020951754;XP_020951753;XP_020951770;XP_020951745;XP_020951750;XP_020951747;XP_020951763;XP_020951766;XP_020951765;XP_020951769;XP_020951768;XP_020951777,XP_020951752;XP_020951761;XP_020951746;XP_020951758;XP_020951748;XP_020951749;XP_020951772;XP_020951751;XP_020951771;XP_020951757;XP_020951759;XP_020951764;XP_020951756;XP_020951755;XP_020951767;XP_020951754;XP_020951753;XP_020951770;XP_020951745;XP_020951750;XP_020951747;XP_020951763;XP_020951766;XP_020951765;XP_020951769;XP_020951768;XP_020951777,band 4.1-like protein 3 isoform X8;band 4.1-like protein 3 isoform X13;band 4.1-like protein 3 isoform X2;band 4.1-like protein 3 isoform X11;band 4.1-like protein 3 isoform X4;band 4.1-like protein 3 isoform X5;band 4.1-like protein 3 isoform X23;band 4.1,EPB41L3,28.97278976,29.10284615,29.20160675,29.09639931,28.80777931,28.79733276,28.74900055,28.79324532
,1.75272320386507,0.250650882720947,XP_020951820;XP_020951818;XP_020951821,XP_020951820;XP_020951818;XP_020951821,ubiquitin carboxyl-terminal hydrolase 14 isoform X2;ubiquitin carboxyl-terminal hydrolase 14 isoform X1;ubiquitin carboxyl-terminal hydrolase 14 isoform X3,USP14,28.56176376,28.55746078,28.62606621,28.39611435,28.38784027,28.37065125,28.13065147,28.24965858
,0.773136222367741,0.129787921905518,XP_020951864;XP_020933865,XP_020951864,cadherin-2,CDH2,28.84140205,28.88678169,28.83092499,28.60699654,28.63502312,28.66807175,28.80307388,28.54078484
+,1.62549628251347,3.400475025177,XP_020951871;XP_020951870,XP_020951871;XP_020951870,trafficking protein particle complex subunit 8 isoform X2;trafficking protein particle complex subunit 8 isoform X1,TRAPPC8,28.10284615,28.22637367,28.66037369,28.15030098,23.68433571,24.3479023,28.18994522,23.31581116
,0.474663372640236,-0.106342792510986,XP_020951924;XP_005665400;XP_020951923,XP_020951924;XP_005665400;XP_020951923,microtubule-associated protein RP/EB family member 2 isoform X3;microtubule-associated protein RP/EB family member 2 isoform X2;microtubule-associated protein RP/EB family member 2 isoform X1,MAPRE2,27.30617332,27.34849358,27.30190659,27.31163979,27.13633537,27.60851288,27.45943642,27.48929977
+,2.21044358770843,-1.45483160018921,XP_020952022;XP_020952029;XP_020952028;XP_020952027;XP_020952026;XP_020952025;XP_020952024;XP_020952023;XP_020952020,XP_020952022;XP_020952029;XP_020952028;XP_020952027;XP_020952026;XP_020952025;XP_020952024;XP_020952023;XP_020952020,cAMP-dependent protein kinase catalytic subunit beta isoform X2;cAMP-dependent protein kinase catalytic subunit beta isoform X9;cAMP-dependent protein kinase catalytic subunit beta isoform X8;cAMP-dependent protein kinase catalytic subunit beta isoform X7;,PRKACB,24.80796814,23.1644249,23.63988876,23.73519707,25.24909019,25.20168686,25.24118042,25.47484779
,0.125177468893339,-0.0341615676879883,XP_020952092;XP_020952097;XP_003127965;XP_020952089;XP_020952096;XP_013854792;XP_020952087;XP_020952095;XP_020952093;XP_005665424;XP_020952085;XP_020952091;XP_020952090;XP_013854788;XP_013854785;XP_020952088,XP_020952092;XP_020952097;XP_003127965;XP_020952089;XP_020952096;XP_013854792;XP_020952087;XP_020952095;XP_020952093;XP_005665424;XP_020952085;XP_020952091;XP_020952090;XP_013854788;XP_013854785;XP_020952088,far upstream element-binding protein 1 isoform X11;far upstream element-binding protein 1 isoform X16;far upstream element-binding protein 1 isoform X9;far upstream element-binding protein 1 isoform X7;far upstream element-binding protein 1 isoform X15;far,FUBP1,30.02075386,30.23683167,30.1643486,30.00584412,29.9575386,30.17069054,30.36149788,30.07469749
,0.849803882624583,-1.11452579498291,XP_020952203;XP_020952204;XP_020952205;XP_020952206;XP_020952207;XP_020952208;XP_020952209;XP_020952210;XP_020952211;XP_020939521;XP_020939522;XP_020939523;XP_020939524;XP_020939525;XP_020939526;XP_020939528;XP_003121977;XP_020939527;XP_020939529,XP_020952203;XP_020952204;XP_020952205;XP_020952206;XP_020952207;XP_020952208;XP_020952209;XP_020952210;XP_020952211,dedicator of cytokinesis protein 7 isoform X1;dedicator of cytokinesis protein 7 isoform X2;dedicator of cytokinesis protein 7 isoform X3;dedicator of cytokinesis protein 7 isoform X4;dedicator of cytokinesis protein 7 isoform X5;dedicator of cytokinesis p,DOCK7,23.97474289,25.4942379,25.5525074,22.8699646,25.2421627,25.73280525,25.61172485,25.76286316
,0.499803131225958,0.0968761444091797,XP_020952315;XP_020952314;XP_020952313;XP_020952318;XP_020952317;XP_020952316,XP_020952315;XP_020952314;XP_020952313;XP_020952318;XP_020952317;XP_020952316,transcription factor BTF3 homolog 4 isoform X1;transcription factor BTF3 homolog 4 isoform X1;transcription factor BTF3 homolog 4 isoform X1;transcription factor BTF3 homolog 4 isoform X2;transcription factor BTF3 homolog 4 isoform X2;transcription factor,BTF3L4,27.65376091,27.75480843,27.98950577,27.86207008,27.62477684,27.86171532,27.66648102,27.71966743
+,3.39501817301506,0.771444797515869,XP_020952320,XP_020952320,thioredoxin domain-containing protein 12,TXNDC12,28.93968964,29.13290787,29.21928024,29.18676186,28.4202919,28.15802956,28.25277519,28.56176376
,0.266176191541363,0.0690808296203613,XP_020952399;XP_020952400,XP_020952399;XP_020952400,nuclear autoantigenic sperm protein isoform X1;nuclear autoantigenic sperm protein isoform X2,NASP,26.5536499,26.67074203,26.40717316,26.4706192,26.47295952,26.59277725,26.56379318,26.19633102
,0.755717872388995,0.118522644042969,XP_020952403;XP_020952402;XP_020952401,XP_020952403;XP_020952402;XP_020952401,peroxiredoxin-1;peroxiredoxin-1;peroxiredoxin-1,PRDX1,31.65855217,31.65164185,31.91577339,31.71395302,31.59316826,31.75286484,31.56210899,31.55768776
,0.669276750618455,0.52959156036377,XP_020952417;XP_020952416,XP_020952417;XP_020952416,translation initiation factor eIF-2B subunit gamma isoform X2;translation initiation factor eIF-2B subunit gamma isoform X1,EIF2B3,25.7489872,26.00197983,25.99625778,25.64523697,25.41199493,26.05748749,24.29148293,25.51313019
,0.107723840843703,0.0428166389465332,XP_020952469;XP_020952453;XP_020952449;XP_020952450;XP_020952455;XP_020952468;XP_020952448;XP_020952460;XP_020952462;XP_020952464;XP_020952466;XP_020952463;XP_020952467;XP_020952446;XP_020952451;XP_020952452;XP_020952447;XP_020952458;XP_020952456;XP_020952459;XP_020952457,XP_020952469;XP_020952453;XP_020952449;XP_020952450;XP_020952455;XP_020952468;XP_020952448;XP_020952460;XP_020952462;XP_020952464;XP_020952466;XP_020952463;XP_020952467;XP_020952446;XP_020952451;XP_020952452;XP_020952447;XP_020952458;XP_020952456,ERI1 exoribonuclease 3 isoform X17;ERI1 exoribonuclease 3 isoform X8;ERI1 exoribonuclease 3 isoform X4;ERI1 exoribonuclease 3 isoform X5;ERI1 exoribonuclease 3 isoform X9;ERI1 exoribonuclease 3 isoform X16;ERI1 exoribonuclease 3 isoform X3;ERI1 exoribonucl,ERI3,25.67360115,26.12935448,25.93517113,25.86947823,25.66700935,26.14682007,25.93008041,25.69242859
,0.351963893060096,0.225881576538086,XP_020952569;XP_020952568;XP_020952570,XP_020952569;XP_020952568,prolyl 3-hydroxylase 1 isoform X2;prolyl 3-hydroxylase 1 isoform X1,P3H1,24.51660728,24.94351196,24.61313057,24.59126472,24.12552643,24.2354641,24.18444252,25.21555519
,0.781086163113777,0.26047420501709,XP_020952590;XP_020952574;XP_020952598;XP_020952585;XP_020952580;XP_020952605;XP_020952616,XP_020952590;XP_020952574;XP_020952598;XP_020952585;XP_020952580;XP_020952605;XP_020952616,tumor suppressor p53-binding protein 1 isoform X4;tumor suppressor p53-binding protein 1 isoform X1;tumor suppressor p53-binding protein 1 isoform X5;tumor suppressor p53-binding protein 1 isoform X3;tumor suppressor p53-binding protein 1 isoform X2;tumor,TP53BP1,27.03538132,27.03580093,26.94022179,27.24218178,26.90483475,26.57016373,27.18848419,26.54820633
+,1.53545403677744,0.4755859375,XP_020952581;XP_003355623;XP_003126523;XP_003131986;XP_020923470,XP_020952581,LOW QUALITY PROTEIN: nuclease-sensitive element-binding protein 1,YBX1,27.95515633,27.88285255,27.75989532,27.76293945,27.71561432,27.54532051,27.030653,27.16691208
,0.44150717877676,-0.16233491897583,XP_020952682;XP_020952681,XP_020952682;XP_020952681,transcription factor 25 isoform X2;transcription factor 25 isoform X1,TCF25,26.60455894,26.55638504,26.03636742,26.67667198,26.75149155,26.4640255,26.76559639,26.54220963
,0.604255195142635,-0.679115295410156,XP_020952711;XP_020926613,XP_020952711;XP_020926613,"glycine cleavage system H protein, mitochondrial;LOW QUALITY PROTEIN: glycine cleavage system H protein, mitochondrial-like",GCSH,26.15973282,26.11820793,26.25463295,24.07953453,26.26552963,26.33493805,26.55835724,26.16974449
,0.333813591061241,0.31268310546875,XP_020952735;XP_020952734;XP_020952732;XP_020952730,XP_020952735;XP_020952734;XP_020952732;XP_020952730,COX assembly mitochondrial protein 2 homolog isoform X3;COX assembly mitochondrial protein 2 homolog isoform X3;COX assembly mitochondrial protein 2 homolog isoform X3;COX assembly mitochondrial protein 2 homolog isoform X1,CMC2,24.76364899,25.50430679,24.85181427,24.66153145,24.59588623,25.32284927,23.67747879,24.93435478
+,2.63199146928676,-0.619046688079834,XP_020952753,XP_020952753,guanine nucleotide-binding protein G(o) subunit alpha isoform X1,GNAO1,30.60840797,30.47575951,30.46431351,30.34593582,30.93522644,31.30143929,31.26198196,30.87195587
