Significant	"-LOG10 p-value"	l2fc	Protein IDs	Majority protein IDs	Protein names	Gene	GO biological process ID	GO biological process	GO cellular component ID	GO cellular component	KEGG pathway ID	KEGG pathway title	GO molecular function ID	GO molecular function	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	4721	4945	4715	4718	4524	4722	4716	4717
	0.794383464977125	0.0780973434448242	XP_020927281;XP_020927280	XP_020927281;XP_020927280	programmed cell death 6-interacting protein isoform X2;programmed cell death 6-interacting protein isoform X1	PDCD6IP	GO:0000281;GO:0000915;GO:0006915;GO:0006997;GO:0007080;GO:0010824;GO:0015031;GO:0019058;GO:0036258;GO:0039702;GO:0045199;GO:0046755;GO:0051260;GO:0070830;GO:0090559;GO:0090611;GO:1901673;GO:1903543;GO:1903551;GO:1903553	actomyosin contractile ring assembly;apoptotic process;bicellular tight junction assembly;maintenance of epithelial cell apical/basal polarity;mitotic cytokinesis;mitotic metaphase plate congression;multivesicular body assembly;nucleus organization;positive regulation of exosomal secretion;positive regulation of extracellular exosome assembly;protein homooligomerization;protein transport;regulation of centrosome duplication;regulation of extracellular exosome assembly;regulation of membrane permeability;regulation of mitotic spindle assembly;ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway;viral budding;viral budding via host ESCRT complex;viral life cycle	GO:0001772;GO:0005815;GO:0005829;GO:0005923;GO:0005925;GO:0016020;GO:0042470;GO:0042641;GO:0043231;GO:0070062;GO:0070971;GO:0090543;GO:1903561	actomyosin;bicellular tight junction;cytosol;endoplasmic reticulum exit site;extracellular exosome;extracellular vesicle;Flemming body;focal adhesion;immunological synapse;intracellular membrane-bounded organelle;melanosome;membrane;microtubule organizing center	hsa04144	Endocytosis	GO:0005515;GO:0031871;GO:0042803;GO:0048306	calcium-dependent protein binding;protein binding;protein homodimerization activity;proteinase activated receptor binding	42	42	42	60.4	60.4	60.4	97.05	0	323.31	7628400000	290	29.88066483	29.76618195	29.98345757	29.90411758	29.84263039	29.81334114	29.75200272	29.8140583
	0.981367294487602	0.594048500061035	XP_020927721;XP_020927723;XP_020927722;NP_001302499;XP_020927724	XP_020927721;XP_020927723;XP_020927722;NP_001302499;XP_020927724	RNA-binding protein Musashi homolog 1 isoform X1;RNA-binding protein Musashi homolog 1 isoform X3;RNA-binding protein Musashi homolog 1 isoform X2;RNA-binding protein Musashi homolog 1;RNA-binding protein Musashi homolog 1 isoform X4	MSI1	GO:0007399	nervous system development	GO:0005737;GO:0005844	cytoplasm;polysome	hsa03015	mRNA surveillance pathway	GO:0003723;GO:0005515;GO:0008266;GO:0042802	identical protein binding;poly(U) RNA binding;protein binding;RNA binding	9	7	7	35.4	29.8	29.8	39.154	0	30.893	295070000	26	25.32632256	25.49978256	25.47911072	25.48760033	25.34451866	24.15371704	25.39790154	24.52048492
+	3.3884527321222	-2.07180261611938	XP_020927762;NP_999222	XP_020927762;NP_999222	retinol-binding protein 4 isoform X1;retinol-binding protein 4 precursor	RBP4	GO:0001523;GO:0001654;GO:0006094;GO:0007507;GO:0007601;GO:0030277;GO:0030324;GO:0032024;GO:0032526;GO:0034633;GO:0042572;GO:0042593;GO:0045471;GO:0048562;GO:0048706;GO:0048738;GO:0048807;GO:0051024;GO:0060044;GO:0060059;GO:0060065;GO:0060068;GO:0060157;GO:0060347	cardiac muscle tissue development;embryonic organ morphogenesis;embryonic retina morphogenesis in camera-type eye;embryonic skeletal system development;eye development;female genitalia morphogenesis;gluconeogenesis;glucose homeostasis;heart development;heart trabecula formation;lung development;maintenance of gastrointestinal epithelium;negative regulation of cardiac muscle cell proliferation;positive regulation of immunoglobulin secretion;positive regulation of insulin secretion;response to ethanol;response to retinoic acid;retinoid metabolic process;retinol metabolic process;retinol transport;urinary bladder development;uterus development;vagina development;visual perception	GO:0005576;GO:0005615;GO:0005829;GO:0032991;GO:0070062	cytosol;extracellular exosome;extracellular region;extracellular space;macromolecular complex			GO:0005515;GO:0016918;GO:0019841;GO:0034632;GO:0044877	macromolecular complex binding;protein binding;retinal binding;retinol binding;retinol transporter activity	9	9	9	53.7	53.7	53.7	23.067	0	86.727	4745400000	105	28.08911705	27.9860363	27.36110115	27.9640007	29.72198296	29.35165596	30.4623642	30.15146255
	1.42848980355332	-0.23336124420166	XP_020927834;NP_999534	XP_020927834;NP_999534	voltage-dependent anion-selective channel protein 2 isoform X1;voltage-dependent anion-selective channel protein 2	VDAC2	GO:0006820;GO:0007339;GO:0015698;GO:0032272;GO:0098656;GO:2001243	anion transmembrane transport;anion transport;binding of sperm to zona pellucida;inorganic anion transport;negative regulation of intrinsic apoptotic signaling pathway;negative regulation of protein polymerization	GO:0001669;GO:0005634;GO:0005739;GO:0005741;GO:0008021;GO:0042645;GO:0046930	acrosomal vesicle;mitochondrial nucleoid;mitochondrial outer membrane;mitochondrion;nucleus;pore complex;synaptic vesicle	hsa04020;hsa04022;hsa05012;hsa05016;hsa05166	Calcium signaling pathway;cGMP-PKG signaling pathway;HTLV-I infection;Huntington's disease;Parkinson's disease	GO:0000166;GO:0005515;GO:0008308;GO:0015288	nucleotide binding;porin activity;protein binding;voltage-gated anion channel activity	14	14	14	60.9	60.9	60.9	31.604	0	323.31	19514000000	177	31.23392105	31.20227242	30.89403152	31.05769157	31.26416397	31.36202049	31.26550674	31.42967033
+	1.88814148710917	1.54830598831177	XP_020927932;XP_020927926;XP_020927920;XP_020927969;XP_020927964;XP_020927962;XP_020927957;XP_020927948;XP_020927942;XP_020927939;XP_020927918;XP_020927913;XP_020927911;XP_020927986;XP_020927985;XP_020927979	XP_020927932;XP_020927926;XP_020927920;XP_020927969;XP_020927964;XP_020927962;XP_020927957;XP_020927948;XP_020927942;XP_020927939;XP_020927918;XP_020927913;XP_020927911	utrophin isoform X5;utrophin isoform X4;utrophin isoform X4;utrophin isoform X11;utrophin isoform X10;utrophin isoform X10;utrophin isoform X9;utrophin isoform X8;utrophin isoform X7;utrophin isoform X6;utrophin isoform X3;utrophin isoform X2;utrophin isof	UTRN	GO:0001954;GO:0006936;GO:0007517;GO:0007528;GO:0014894;GO:2000649	muscle contraction;muscle organ development;neuromuscular junction development;positive regulation of cell-matrix adhesion;regulation of sodium ion transmembrane transporter activity;response to denervation involved in regulation of muscle adaptation	GO:0005654;GO:0005737;GO:0005856;GO:0005886;GO:0016010;GO:0016020;GO:0030175;GO:0030426;GO:0030864;GO:0031527;GO:0031594;GO:0032991;GO:0042383;GO:0045211;GO:0070062;GO:0070938	contractile ring;cortical actin cytoskeleton;cytoplasm;cytoskeleton;dystrophin-associated glycoprotein complex;extracellular exosome;filopodium;filopodium membrane;growth cone;macromolecular complex;membrane;neuromuscular junction;nucleoplasm;plasma membrane;postsynaptic membrane;sarcolemma			GO:0003779;GO:0005178;GO:0005515;GO:0008270;GO:0017166;GO:0019901;GO:0051015	actin binding;actin filament binding;integrin binding;protein binding;protein kinase binding;vinculin binding;zinc ion binding	26	26	24	9.3	9.3	8.7	394.1	0	73.895	385720000	61	26.15622711	26.2489624	25.99847603	25.85856438	24.25097656	23.58277512	24.56824493	25.66700935
+	1.75620242513024	-1.19617033004761	XP_020927952;XP_020927953	XP_020927952;XP_020927953	guanine nucleotide-binding protein G(z) subunit alpha isoform X1;guanine nucleotide-binding protein G(z) subunit alpha isoform X2	GNAZ	GO:0006457;GO:0007186;GO:0007188;GO:0007193	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway;adenylate cyclase-modulating G-protein coupled receptor signaling pathway;G-protein coupled receptor signaling pathway;protein folding	GO:0005635;GO:0005783;GO:0005829;GO:0005834;GO:0005886;GO:0030425;GO:0044297	cell body;cytosol;dendrite;endoplasmic reticulum;heterotrimeric G-protein complex;nuclear envelope;plasma membrane	hsa04730	Long-term depression	GO:0001664;GO:0003924;GO:0005515;GO:0005525;GO:0031683;GO:0031821;GO:0046872	G-protein beta/gamma-subunit complex binding;G-protein coupled receptor binding;G-protein coupled serotonin receptor binding;GTP binding;GTPase activity;metal ion binding;protein binding	7	7	7	23.9	23.9	23.9	40.75	0	12.945	247030000	34	25.50115013	24.13465691	24.64981842	23.97365761	25.44164467	25.99461937	25.9616394	25.64606094
+	1.54562838221428	-0.44133186340332	XP_020927993;XP_020927997	XP_020927993;XP_020927997	plasma alpha-L-fucosidase isoform X1;plasma alpha-L-fucosidase isoform X2	FUCA2	GO:0006004;GO:0009617;GO:0016139;GO:0043312;GO:0043687;GO:0044267;GO:2000535	cellular protein metabolic process;fucose metabolic process;glycoside catabolic process;neutrophil degranulation;post-translational protein modification;regulation of entry of bacterium into host cell;response to bacterium	GO:0005576;GO:0005615;GO:0005764;GO:0005788;GO:0035578;GO:0070062	azurophil granule lumen;endoplasmic reticulum lumen;extracellular exosome;extracellular region;extracellular space;lysosome	hsa00511	Other glycan degradation	GO:0004560;GO:0005515	alpha-L-fucosidase activity;protein binding	7	7	7	18.2	18.2	18.2	53.146	0	70.125	190280000	33	24.79733849	24.50669861	24.74683571	24.81538391	25.32520485	24.89291382	24.96203613	25.45142937
	0.305825138644877	0.0547943115234375	XP_020928162;XP_020928161;XP_020928160;XP_020928159;XP_020928158;XP_020928157;XP_020928156;XP_020928155	XP_020928162;XP_020928161;XP_020928160;XP_020928159;XP_020928158;XP_020928157;XP_020928156;XP_020928155	cell division cycle and apoptosis regulator protein 1 isoform X4;cell division cycle and apoptosis regulator protein 1 isoform X3;cell division cycle and apoptosis regulator protein 1 isoform X2;cell division cycle and apoptosis regulator protein 1 isoform	CCAR1	GO:0000398;GO:0006355;GO:0006915;GO:0007049;GO:0008284;GO:0030335;GO:0043065;GO:1903507;GO:1903508	apoptotic process;cell cycle;mRNA splicing, via spliceosome;negative regulation of nucleic acid-templated transcription;positive regulation of apoptotic process;positive regulation of cell migration;positive regulation of cell proliferation;positive regulation of nucleic acid-templated transcription;regulation of transcription, DNA-templated	GO:0005634;GO:0005641;GO:0005654;GO:0048471	nuclear envelope lumen;nucleoplasm;nucleus;perinuclear region of cytoplasm			GO:0000978;GO:0003713;GO:0003714;GO:0003723;GO:0005515;GO:0030374	ligand-dependent nuclear receptor transcription coactivator activity;protein binding;RNA binding;RNA polymerase II core promoter proximal region sequence-specific DNA binding;transcription coactivator activity;transcription corepressor activity	16	16	16	18.8	18.8	18.8	131.53	0	109.98	1012000000	85	26.96686172	26.90230751	27.05258369	26.93145561	27.09536934	26.91889	26.7881813	26.83159065
	0.559075329225971	-0.136531352996826	XP_020928249;XP_020928273;XP_020928270;XP_020928241;XP_020928243;XP_020928245;XP_020928248;XP_020928193;XP_020928183;XP_020928180;XP_020928212;XP_020928223;XP_020928232;XP_020928201;XP_020928321;XP_020928256;XP_020928267;XP_020928278;XP_020928291;XP_020928301;XP_020928308;XP_020928313;XP_020928287;XP_020928322	XP_020928249;XP_020928273;XP_020928270;XP_020928241;XP_020928243;XP_020928245;XP_020928248;XP_020928193;XP_020928183;XP_020928180;XP_020928212;XP_020928223;XP_020928232;XP_020928201;XP_020928321;XP_020928256;XP_020928267;XP_020928278;XP_020928291;XP_020928301;XP_020928308;XP_020928313;XP_020928287;XP_020928322	ensconsin isoform X9;ensconsin isoform X13;ensconsin isoform X12;ensconsin isoform X5;ensconsin isoform X6;ensconsin isoform X7;ensconsin isoform X8;ensconsin isoform X1;ensconsin isoform X1;ensconsin isoform X1;ensconsin isoform X2;ensconsin isoform X3;en	MAP7	GO:0000226;GO:0006970;GO:0007163;GO:0072659	establishment or maintenance of cell polarity;microtubule cytoskeleton organization;protein localization to plasma membrane;response to osmotic stress	GO:0005829;GO:0005874;GO:0005875;GO:0015630;GO:0016323;GO:0030424;GO:0048471	axon;basolateral plasma membrane;cytosol;microtubule;microtubule associated complex;microtubule cytoskeleton;perinuclear region of cytoplasm			GO:0005102;GO:0005198;GO:0005515	protein binding;receptor binding;structural molecule activity	6	6	6	10.4	10.4	10.4	83.477	0	41.603	228800000	22	24.89592171	24.98480988	25.1959343	24.71596718	24.95823669	25.05975914	25.22501183	25.09575081
	0.104390451633446	0.123654842376709	XP_020928338	XP_020928338	sideroflexin-3	SFXN3	GO:0006730;GO:1990542	mitochondrial transmembrane transport;one-carbon metabolic process	GO:0005739;GO:0031305	integral component of mitochondrial inner membrane;mitochondrion			GO:0022857;GO:0022889	serine transmembrane transporter activity;transmembrane transporter activity	6	4	4	24.9	16.2	16.2	35.446	0	12.326	171960000	18	24.78895187	23.75172043	24.52205086	24.51105118	24.85576439	23.17245483	24.58233261	24.46860313
	2.36637251348594	-0.227005958557129	XP_020928360	XP_020928360	GTP-binding nuclear protein Ran	RAN	GO:0000054;GO:0000055;GO:0000056;GO:0000070;GO:0000278;GO:0006259;GO:0006409;GO:0006606;GO:0006611;GO:0007052;GO:0010586;GO:0016032;GO:0030521;GO:0032092;GO:0035281;GO:0042307;GO:0045540;GO:0045893;GO:0046039;GO:0051301;GO:0061015;GO:0075733;GO:1902570	androgen receptor signaling pathway;cell division;DNA metabolic process;GTP metabolic process;intracellular transport of virus;miRNA metabolic process;mitotic cell cycle;mitotic sister chromatid segregation;mitotic spindle organization;positive regulation of protein binding;positive regulation of protein import into nucleus;positive regulation of transcription, DNA-templated;pre-miRNA export from nucleus;protein export from nucleus;protein import into nucleus;protein localization to nucleolus;regulation of cholesterol biosynthetic process;ribosomal large subunit export from nucleus;ribosomal small subunit export from nucleus;ribosomal subunit export from nucleus;snRNA import into nucleus;tRNA export from nucleus;viral process	GO:0000785;GO:0005634;GO:0005635;GO:0005643;GO:0005654;GO:0005730;GO:0005737;GO:0005814;GO:0005829;GO:0016020;GO:0030496;GO:0032991;GO:0042470;GO:0042565;GO:0043657;GO:0055037;GO:0070062;GO:0090543	centriole;chromatin;cytoplasm;cytosol;extracellular exosome;Flemming body;host cell;macromolecular complex;melanosome;membrane;midbody;nuclear envelope;nuclear pore;nucleolus;nucleoplasm;nucleus;recycling endosome;RNA nuclear export complex	hsa03008;hsa03013;hsa05166;hsa05169	Epstein-Barr virus infection;HTLV-I infection;Ribosome biogenesis in eukaryotes;RNA transport	GO:0000287;GO:0003682;GO:0003723;GO:0003924;GO:0005049;GO:0005515;GO:0005525;GO:0019003;GO:0045296;GO:0046982;GO:0050681;GO:0070883	androgen receptor binding;cadherin binding;chromatin binding;GDP binding;GTP binding;GTPase activity;magnesium ion binding;nuclear export signal receptor activity;pre-miRNA binding;protein binding;protein heterodimerization activity;RNA binding	12	12	12	46.3	46.3	46.3	24.423	0	323.31	24184000000	131	31.47242355	31.31737709	31.53008652	31.41840363	31.59330177	31.6914978	31.69299507	31.66851997
+	2.54651635373602	-0.38724946975708	XP_020928450	XP_020928450	cancer-related nucleoside-triphosphatase	NTPCR	GO:0016311	dephosphorylation	GO:0016020	membrane	hsa00230;hsa00730;hsa01100	Metabolic pathways;Purine metabolism;Thiamine metabolism	GO:0003723;GO:0005524;GO:0017111;GO:0098519	ATP binding;nucleoside-triphosphatase activity;nucleotide phosphatase activity, acting on free nucleotides;RNA binding	9	9	9	55.6	55.6	55.6	20.33	0	37.404	737240000	52	26.22723579	26.28355026	26.44162941	26.36143494	26.73453712	26.74008179	26.84959602	26.53863335
	0.259475701084195	0.231751918792725	XP_020928655;XP_005672479	XP_020928655	LOW QUALITY PROTEIN: 2-oxoglutarate dehydrogenase-like, mitochondrial	OGDHL	GO:0006096;GO:0006099	glycolytic process;tricarboxylic acid cycle	GO:0005739;GO:0005759;GO:0045252	mitochondrial matrix;mitochondrion;oxoglutarate dehydrogenase complex	hsa00020;hsa00310;hsa00380;hsa01100;hsa01130;hsa01200	Biosynthesis of antibiotics;Carbon metabolism;Citrate cycle (TCA cycle);Lysine degradation;Metabolic pathways;Tryptophan metabolism	GO:0004591;GO:0005515;GO:0030976;GO:0046872	metal ion binding;oxoglutarate dehydrogenase (succinyl-transferring) activity;protein binding;thiamine pyrophosphate binding	17	11	11	19.9	15.3	15.3	114.67	0	17.47	246160000	42	24.9457016	24.96613693	24.98185349	24.95211601	24.79966354	23.67861938	25.12597084	25.31454659
+	2.05452696030678	0.720423221588135	XP_020928764;XP_020928763;XP_020928761	XP_020928764;XP_020928763;XP_020928761	bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2 isoform X3;bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2 isoform X2;bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2 isoform X1	PAPSS2	GO:0000103;GO:0001501;GO:0007596;GO:0016310;GO:0050428;GO:0060348	3'-phosphoadenosine 5'-phosphosulfate biosynthetic process;blood coagulation;bone development;phosphorylation;skeletal system development;sulfate assimilation	GO:0005829	cytosol	hsa00230;hsa00450;hsa00920;hsa01100;hsa01130	Biosynthesis of antibiotics;Metabolic pathways;Purine metabolism;Selenocompound metabolism;Sulfur metabolism	GO:0004020;GO:0004781;GO:0005524;GO:0016779	adenylylsulfate kinase activity;ATP binding;nucleotidyltransferase activity;sulfate adenylyltransferase (ATP) activity	27	27	26	56.1	56.1	53.8	69.651	0	323.31	4872100000	204	29.47811508	29.51732063	29.42278099	29.38831329	28.55420685	29.16538048	28.89015007	28.31509972
	0.464813249397962	0.225167751312256	XP_020928793	XP_020928793	eIF-2-alpha kinase activator GCN1	GCN1	GO:0006412;GO:0006417;GO:0033674;GO:0034198;GO:0036003;GO:0045859;GO:1990253	cellular response to amino acid starvation;cellular response to leucine starvation;positive regulation of kinase activity;positive regulation of transcription from RNA polymerase II promoter in response to stress;regulation of protein kinase activity;regulation of translation;translation	GO:0005737;GO:0005829;GO:0005840;GO:0005844;GO:0016020	cytoplasm;cytosol;membrane;polysome;ribosome			GO:0003723;GO:0008135;GO:0019887;GO:0019901;GO:0043022;GO:0045296	cadherin binding;protein kinase binding;protein kinase regulator activity;ribosome binding;RNA binding;translation factor activity, RNA binding	74	74	74	36.1	36.1	36.1	292.74	0	323.31	2415700000	302	27.75442696	28.29193306	28.30290985	28.55101776	28.25583839	27.77737236	27.73814964	28.22825623
+	1.52388287061429	0.493100643157959	XP_020928802;XP_020928801;XP_020928800;XP_020928799;XP_020928795;XP_020928794;XP_020928803;XP_020928798;XP_020928797;XP_020928796	XP_020928802;XP_020928801;XP_020928800;XP_020928799;XP_020928795;XP_020928794;XP_020928803;XP_020928798;XP_020928797;XP_020928796	paxillin isoform X7;paxillin isoform X6;paxillin isoform X5;paxillin isoform X4;paxillin isoform X2;paxillin isoform X1;paxillin isoform X8;paxillin isoform X3;paxillin isoform X3;paxillin isoform X3	PXN	GO:0006936;GO:0007155;GO:0007165;GO:0007172;GO:0007179;GO:0034446;GO:0034614;GO:0043542;GO:0048010;GO:0051496;GO:0060396;GO:1903506	cell adhesion;cellular response to reactive oxygen species;endothelial cell migration;growth hormone receptor signaling pathway;muscle contraction;positive regulation of stress fiber assembly;regulation of nucleic acid-templated transcription;signal complex assembly;signal transduction;substrate adhesion-dependent cell spreading;transforming growth factor beta receptor signaling pathway;vascular endothelial growth factor receptor signaling pathway	GO:0001725;GO:0005829;GO:0005875;GO:0005886;GO:0005911;GO:0005925;GO:0005938;GO:0030027	cell cortex;cell-cell junction;cytosol;focal adhesion;lamellipodium;microtubule associated complex;plasma membrane;stress fiber	hsa04062;hsa04370;hsa04510;hsa04670;hsa04810;hsa05100;hsa05203;hsa05205	Bacterial invasion of epithelial cells;Chemokine signaling pathway;Focal adhesion;Leukocyte transendothelial migration;Proteoglycans in cancer;Regulation of actin cytoskeleton;VEGF signaling pathway;Viral carcinogenesis	GO:0003712;GO:0005178;GO:0005515;GO:0008013;GO:0017166;GO:0019901;GO:0019903;GO:0031625;GO:0038191;GO:0046872	beta-catenin binding;integrin binding;metal ion binding;neuropilin binding;protein binding;protein kinase binding;protein phosphatase binding;transcription cofactor activity;ubiquitin protein ligase binding;vinculin binding	6	6	6	18.5	18.5	18.5	61.025	0	45.434	183250000	23	24.76486397	24.86240005	24.58152962	24.83422089	24.73112297	24.21482277	24.14708138	23.97758484
	1.50464070608718	-0.363968372344971	XP_020928870;XP_020928869	XP_020928870;XP_020928869	testican-2;testican-2	SPOCK2	GO:0007416;GO:0010811;GO:0010951;GO:0019800;GO:0030198;GO:0045595;GO:1990830;GO:2000147	cellular response to leukemia inhibitory factor;extracellular matrix organization;negative regulation of endopeptidase activity;peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan;positive regulation of cell motility;positive regulation of cell-substrate adhesion;regulation of cell differentiation;synapse assembly	GO:0031012	extracellular matrix			GO:0005509;GO:0005539;GO:0008191	calcium ion binding;glycosaminoglycan binding;metalloendopeptidase inhibitor activity	16	16	16	47.2	47.2	47.2	46.773	0	254.83	5312100000	214	29.11944008	29.19201851	29.07571602	29.20832062	29.44480324	29.73005676	29.69187355	29.18463516
	0.64541596919151	-0.0613927841186523	XP_020928882	XP_020928882	CDGSH iron-sulfur domain-containing protein 1	CISD1	GO:0043457	regulation of cellular respiration	GO:0005739;GO:0005741;GO:0016021;GO:0032473	cytoplasmic side of mitochondrial outer membrane;integral component of membrane;mitochondrial outer membrane;mitochondrion			GO:0042802;GO:0046872;GO:0051537	2 iron, 2 sulfur cluster binding;identical protein binding;metal ion binding	4	4	4	41.5	41.5	41.5	11.965	0	80.036	3847600000	67	28.89818954	28.86499405	28.81555557	28.89752579	28.97713661	28.97311783	28.80719566	28.96438599
	0.0254864907127464	-0.072934627532959	XP_020928970;XP_020928969;XP_020928968;XP_020928973;XP_020928972;XP_020928971	XP_020928970;XP_020928969;XP_020928968;XP_020928973;XP_020928972;XP_020928971	palladin isoform X3;palladin isoform X2;palladin isoform X1;palladin isoform X5;palladin isoform X4;palladin isoform X4	PALLD	GO:0003334;GO:0003382;GO:0007010;GO:0007156;GO:0007411;GO:0016477;GO:0030036;GO:0070593	actin cytoskeleton organization;axon guidance;cell migration;cytoskeleton organization;dendrite self-avoidance;epithelial cell morphogenesis;homophilic cell adhesion via plasma membrane adhesion molecules;keratinocyte development	GO:0001725;GO:0001726;GO:0002102;GO:0005634;GO:0005829;GO:0005884;GO:0005886;GO:0005925;GO:0015629;GO:0030018;GO:0030027;GO:0030424;GO:0030426;GO:0060076	actin cytoskeleton;actin filament;axon;cytosol;excitatory synapse;focal adhesion;growth cone;lamellipodium;nucleus;plasma membrane;podosome;ruffle;stress fiber;Z disc			GO:0003779;GO:0005515;GO:0051371;GO:0098632	actin binding;muscle alpha-actinin binding;protein binding;protein binding involved in cell-cell adhesion	8	8	7	8.2	8.2	7.3	138.29	0	11.418	387820000	32	26.06735039	23.403759	25.95825768	25.18002701	23.50797462	26.5920639	24.38442039	26.41667366
+	2.23788237496567	1.69750547409058	XP_020929117	XP_020929117	LOW QUALITY PROTEIN: BAG family molecular chaperone regulator 3	BAG3	GO:0000045;GO:0006457;GO:0007420;GO:0008625;GO:0010664;GO:0021510;GO:0034605;GO:0034620;GO:0042307;GO:0043066;GO:0046716;GO:0046827;GO:0050790;GO:0050821;GO:0061684;GO:0070842;GO:0071260;GO:0072321;GO:0097192;GO:0097201;GO:0098840;GO:1900034;GO:1903215;GO:1905337	aggresome assembly;autophagosome assembly;brain development;cellular response to heat;cellular response to mechanical stimulus;cellular response to unfolded protein;chaperone-mediated autophagy;chaperone-mediated protein transport;extrinsic apoptotic signaling pathway in absence of ligand;extrinsic apoptotic signaling pathway via death domain receptors;muscle cell cellular homeostasis;negative regulation of apoptotic process;negative regulation of protein targeting to mitochondrion;negative regulation of striated muscle cell apoptotic process;negative regulation of transcription from RNA polymerase II promoter in response to stress;positive regulation of aggrephagy;positive regulation of protein export from nucleus;positive regulation of protein import into nucleus;protein folding;protein stabilization;protein transport along microtubule;regulation of catalytic activity;regulation of cellular response to heat;spinal cord development	GO:0001725;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0016235;GO:0030018;GO:0043005;GO:0101031	aggresome;chaperone complex;cytoplasm;cytosol;neuron projection;nucleus;plasma membrane;stress fiber;Z disc			GO:0000774;GO:0005515;GO:0044877;GO:0045296;GO:0045505;GO:0051087	adenyl-nucleotide exchange factor activity;cadherin binding;chaperone binding;dynein intermediate chain binding;macromolecular complex binding;protein binding	11	11	11	29.9	29.9	29.9	67.642	0	63.482	416790000	35	26.09540939	26.55847549	26.03931999	26.02709198	23.92420006	24.60194969	25.52623749	23.87788773
+	3.3664658021375	0.581454277038574	XP_020929123	XP_020929123	LOW QUALITY PROTEIN: SEC23-interacting protein	SEC23IP	GO:0006886;GO:0007030;GO:0048208	COPII vesicle coating;Golgi organization;intracellular protein transport	GO:0000139;GO:0005737;GO:0005783;GO:0005793;GO:0005794;GO:0005829;GO:0012507;GO:0030134;GO:0043231	cytoplasm;cytosol;endoplasmic reticulum;endoplasmic reticulum-Golgi intermediate compartment;ER to Golgi transport vesicle;ER to Golgi transport vesicle membrane;Golgi apparatus;Golgi membrane;intracellular membrane-bounded organelle			GO:0003723;GO:0004620;GO:0005515;GO:0046872	metal ion binding;phospholipase activity;protein binding;RNA binding	20	20	20	30.9	30.9	30.9	112.1	0	221.37	2893000000	127	28.53333855	28.73447227	28.65341949	28.68708992	27.98152542	28.27675247	28.05615425	27.96807098
	0.237293901714131	0.131271362304688	XP_020929150	XP_020929150	up-regulated during skeletal muscle growth protein 5	ATP5MD			GO:0005739;GO:0005753;GO:0016021	integral component of membrane;mitochondrial proton-transporting ATP synthase complex;mitochondrion					3	3	3	44.8	44.8	44.8	6.4255	0	98.146	1546500000	19	27.31458092	27.95814705	27.66532898	27.44711113	27.7497673	27.47088242	26.97268105	27.66675186
	1.13282466749708	0.222283363342285	XP_020929231;XP_013845712;XP_013845711;XP_020929232	XP_020929231;XP_013845712;XP_013845711;XP_020929232	exportin-7 isoform X3;exportin-7 isoform X2;exportin-7 isoform X1;exportin-7 isoform X4	XPO7	GO:0006611	protein export from nucleus	GO:0005634;GO:0005643;GO:0005737	cytoplasm;nuclear pore;nucleus			GO:0005049;GO:0005515;GO:0008536	nuclear export signal receptor activity;protein binding;Ran GTPase binding	27	27	27	30	30	30	123.93	0	141.6	1149100000	112	27.141119	27.28135872	27.18697548	27.16240501	27.15005875	27.12907982	26.7816925	26.82189369
+	3.67586168543536	2.2382960319519	XP_020929367	XP_020929367	calcineurin B homologous protein 3	TESC	GO:0006469;GO:0008285;GO:0010628;GO:0015031;GO:0030154;GO:0030854;GO:0032417;GO:0033628;GO:0045654;GO:0045893;GO:0050821;GO:0051604;GO:0071300;GO:0072659	cell differentiation;cellular response to retinoic acid;negative regulation of cell proliferation;negative regulation of protein kinase activity;positive regulation of gene expression;positive regulation of granulocyte differentiation;positive regulation of megakaryocyte differentiation;positive regulation of sodium:proton antiporter activity;positive regulation of transcription, DNA-templated;protein localization to plasma membrane;protein maturation;protein stabilization;protein transport;regulation of cell adhesion mediated by integrin	GO:0001726;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0005886;GO:0030027;GO:0032587	cytoplasm;cytosol;lamellipodium;nucleoplasm;nucleus;plasma membrane;ruffle;ruffle membrane			GO:0000287;GO:0004860;GO:0005509;GO:0005515;GO:0019212;GO:0042803	calcium ion binding;magnesium ion binding;phosphatase inhibitor activity;protein binding;protein homodimerization activity;protein kinase inhibitor activity	8	8	8	36.7	36.7	36.7	27.659	0	33.948	530540000	33	26.91832161	26.95315933	26.61540604	26.71528625	25.23333931	23.95079422	24.37924576	24.68560982
